delivery_id,customer_id,jumpman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Jumpman_arrived_at_pickup,when_the_Jumpman_left_pickup,when_the_Jumpman_arrived_at_dropoff,start - dropoff,as the bird flies distance,wasted time (leftpickup - started - howlong),Delivery Minutes
1274659,117810,31859,bicycle,Momoya,Sushi,Crispy Rice,2,Signature Roll,04:23.5,40.78407726,-73.97762241,40.7843123,-73.951934,10/1/14 6:49 PM,10/1/14 7:14 PM,10/1/14 7:21 PM,10/1/14 7:38 PM,0.033563056,0.025689485,0:27,16
1274698,41409,22502,bicycle,Nobu Next Door,Sushi,Yellowtail Sashimi with Jalapeno,2,Dinner Cold Dishes,14:00.3,40.71938641,-74.0086925,40.7217556,-74.0040349,10/1/14 6:54 PM,10/1/14 7:27 PM,10/1/14 7:40 PM,10/1/14 7:48 PM,0.03752125,0.005225542,0:31,8
1274691,286386,144719,bicycle,5 Napkin Burger,Burger,Classic Cheese,1,Burgers,05:13.8,40.7332304,-73.98759305,40.742284,-73.978379,10/1/14 6:54 PM,10/1/14 7:27 PM,10/1/14 7:37 PM,10/1/14 7:44 PM,0.035109363,0.012917679,0:37,7
1274691,286386,144719,bicycle,5 Napkin Burger,Burger,Cheddar Tots,1,Sides,05:13.8,40.7332304,-73.98759305,40.742284,-73.978379,10/1/14 6:54 PM,10/1/14 7:27 PM,10/1/14 7:37 PM,10/1/14 7:44 PM,0.035109363,0.012917679,0:37,7
1274687,336435,144094,car,The Palm,Steak,Classic Caesar Salad,1,Dinner Salads,04:55.7,40.76193686,-73.98542197,40.7780973,-73.9749462,10/1/14 6:54 PM,10/1/14 7:08 PM,10/1/14 7:27 PM,10/1/14 8:30 PM,0.066223542,0.019258803,0:28,62
1274696,355718,144401,bicycle,Pinkberry,Ice Cream,,,,,40.72907592,-73.98868203,40.74495011,-73.97770467,10/1/14 6:55 PM,10/1/14 7:12 PM,10/1/14 7:24 PM,10/1/14 8:00 PM,0.04496897,0.01930006,0:28,35
1274739,125123,151356,bicycle,Think Coffee,Coffee,Brownies,1,Desserts (daytime),,40.72828321,-73.9955914,40.7467644,-73.9903014,10/1/14 7:01 PM,10/1/14 7:08 PM,10/1/14 7:33 PM,10/1/14 8:05 PM,0.044540648,0.019223383,0:31,32
1274782,129969,104533,bicycle,Blue Ribbon Fried Chicken,American,Vanilla,1,Milkshakes,,40.72434,-73.99096,40.7436173,-74.0064004,10/1/14 7:05 PM,10/1/14 7:13 PM,10/1/14 7:30 PM,10/1/14 7:45 PM,0.027957072,0.024698588,0:25,14
1274791,59749,61162,bicycle,Bareburger,Burger,Barest Burger,1,Bareburgers,04:00.5,40.7684888,-73.95518219,40.784797,-73.953658,10/1/14 7:06 PM,10/1/14 7:31 PM,10/1/14 7:37 PM,10/1/14 7:51 PM,0.031125613,0.016379272,0:26,13
1274791,59749,61162,bicycle,Bareburger,Burger,Barest Burger,1,Bareburgers,04:00.5,40.7684888,-73.95518219,40.784797,-73.953658,10/1/14 7:06 PM,10/1/14 7:31 PM,10/1/14 7:37 PM,10/1/14 7:51 PM,0.031125613,0.016379272,0:26,13
1274797,124838,57496,bicycle,Hill Country Fried Chicken,Southern,Creamy Coleslaw,1,Sides,,40.74307542,-73.98914659,40.7812626,-73.9467201,10/1/14 7:07 PM,10/1/14 7:25 PM,10/1/14 7:36 PM,10/1/14 8:04 PM,0.039980706,0.057081237,0:28,28
1274793,100151,9549,bicycle,Whole Foods Market,Grocery Store,,,,,40.759659,-73.966097,40.7619363,-73.9681017,10/1/14 7:07 PM,,,10/1/14 7:41 PM,0.023915556,0.003033961,#NUM!,#N/A
1274808,86910,38652,bicycle,Kin Shop,Thai,,,,04:02.5,40.735624,-73.998163,40.7551096,-73.9930281,10/1/14 7:08 PM,10/1/14 7:16 PM,10/1/14 7:28 PM,10/1/14 7:47 PM,0.027002419,0.020150826,0:15,18
1274827,127130,117447,bicycle,Momoya,Sushi,Miso,1,Soup,04:34.9,40.78407726,-73.97762241,40.7668663,-73.960956,10/1/14 7:11 PM,10/1/14 7:13 PM,10/1/14 7:27 PM,10/1/14 7:45 PM,0.023556597,0.02395801,0:11,18
1274836,40419,86938,car,Sushi Seki (archived),Japanese,,,,09:42.2,40.76183668,-73.96040372,40.766788,-73.96212,10/1/14 7:13 PM,10/1/14 7:48 PM,10/1/14 7:53 PM,10/1/14 7:59 PM,0.032291424,0.005240342,0:30,6
1274869,68753,133268,walker,Momofuku Noodle Bar,,Ginger Scallion Noodles,1,Bowls,,40.7291104,-73.98424546,40.732988,-73.994767,10/1/14 7:16 PM,10/1/14 7:20 PM,10/1/14 7:54 PM,10/1/14 8:01 PM,0.031608148,0.011213325,0:37,7
1274878,355776,111793,car,Blue Ribbon Brooklyn,American,Fried Chicken,1,Meat,09:31.0,40.67425095,-73.98229415,40.66807,-73.974756,10/1/14 7:18 PM,10/1/14 7:26 PM,10/1/14 7:56 PM,10/1/14 8:05 PM,0.032662917,0.009748224,0:27,9
1274928,93113,99219,bicycle,The Odeon,American,Sauteed Spinach,1,Sides (dinner),09:00.4,40.71701346,-74.00812268,40.7160005,-74.0126088,10/1/14 7:23 PM,10/1/14 7:46 PM,10/1/14 7:53 PM,10/1/14 7:57 PM,0.023335938,0.004599059,0:21,3
1274920,353898,118095,bicycle,Whole Foods Market,Grocery Store,Salad Bag Eb Italian 10oz Og,1,Packaged Salad & Fruit,,40.71564047,-74.01235355,40.70803,-74.014869,10/1/14 7:24 PM,10/1/14 8:11 PM,10/1/14 9:05 PM,10/1/14 9:14 PM,0.075936076,0.008015408,1:40,9
1274920,353898,118095,bicycle,Whole Foods Market,Grocery Store,Pinot Noir California,1,Wine,,40.71564047,-74.01235355,40.70803,-74.014869,10/1/14 7:24 PM,10/1/14 8:11 PM,10/1/14 9:05 PM,10/1/14 9:14 PM,0.075936076,0.008015408,1:40,9
1274947,270444,101359,bicycle,P.J. Clarke's,American,Shoestring Fries,2,Sides,04:22.7,40.75893876,-73.96853113,40.73677353,-73.97906019,10/1/14 7:26 PM,10/1/14 7:45 PM,10/1/14 7:53 PM,10/1/14 8:05 PM,0.027009572,0.024538926,0:22,11
1274947,270444,101359,bicycle,P.J. Clarke's,American,Mini Cheeseburgers & Fries,1,P.J. Clarke's Hamburgers,04:22.7,40.75893876,-73.96853113,40.73677353,-73.97906019,10/1/14 7:26 PM,10/1/14 7:45 PM,10/1/14 7:53 PM,10/1/14 8:05 PM,0.027009572,0.024538926,0:22,11
1274946,214394,28765,bicycle,Yama Japanese Restaurant,Japanese,Edamame,1,Appetizers,06:33.5,40.73587229,-73.98766462,40.7323623,-73.9871248,10/1/14 7:27 PM,10/1/14 7:36 PM,10/1/14 7:54 PM,10/1/14 8:09 PM,0.029268264,0.003551256,0:20,15
1274986,127934,47204,bicycle,Blue Ribbon Fried Chicken,American,The Blue Ribbon,1,Sandwiches,,40.72434,-73.99096,40.7141982,-73.9876874,10/1/14 7:31 PM,10/1/14 7:34 PM,10/1/14 7:58 PM,10/1/14 8:09 PM,0.026450069,0.010656736,0:27,10
1274975,120517,22502,bicycle,Mr Chow - Tribeca,,,,,04:23.1,40.72004153,-74.00853183,40.73812,-74.002554,10/1/14 7:31 PM,,,10/1/14 8:16 PM,0.031586563,0.019041154,#NUM!,#N/A
1274974,110792,20217,car,Blue Ribbon Sushi,Japanese,Sake,4,Taiseyo (Atlantic Ocean),04:45.8,40.72610966,-74.00249186,40.734203,-73.996025,10/1/14 7:31 PM,10/1/14 8:17 PM,10/1/14 8:32 PM,10/1/14 8:41 PM,0.048638507,0.010359658,0:56,8
1275016,47184,117223,bicycle,Carmine Street Beers,,,,,,40.73006295,-74.00363692,40.72640379,-73.99591138,10/1/14 7:34 PM,10/1/14 8:01 PM,10/1/14 8:21 PM,10/1/14 8:36 PM,0.042977384,0.008548301,0:46,15
1275035,93086,145751,scooter,Taco Bell,Fast Food,,,,,40.79029943,-73.94570348,40.8005811,-73.9377416,10/1/14 7:36 PM,10/1/14 7:55 PM,10/1/14 8:03 PM,10/1/14 8:09 PM,0.022563437,0.013004012,0:26,5
1275043,105138,46764,bicycle,Han Dynasty,Chinese,Mixed Vegetable Tofu Soup,1,Soups,04:52.1,40.732213,-73.988072,40.727405,-73.991802,10/1/14 7:38 PM,10/1/14 7:58 PM,10/1/14 8:20 PM,10/1/14 8:27 PM,0.034300289,0.006085209,0:37,6
1275049,210703,56776,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.726375,-73.979983,10/1/14 7:38 PM,10/1/14 7:42 PM,10/1/14 7:56 PM,10/1/14 8:03 PM,0.017051713,0.008763288,0:17,6
1275046,355729,61162,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Slice,4,Pie by the Slice,,40.7871496,-73.97172231,40.805864,-73.9634449,10/1/14 7:39 PM,10/1/14 8:00 PM,10/1/14 8:09 PM,10/1/14 8:20 PM,0.028434074,0.020463242,0:30,10
1275039,95644,88804,bicycle,Golden Rule Wine & Liquor Store,,,,,,40.73137271,-74.00658846,40.730669,-74.006186,10/1/14 7:39 PM,,,10/1/14 8:04 PM,0.017783113,0.000810666,#NUM!,#N/A
1275066,68178,151761,bicycle,sweetgreen,Salad,Earth Bowl,1,Signatures,03:03.8,40.72132319,-74.00973201,40.723324,-73.991335,10/1/14 7:40 PM,10/1/14 7:44 PM,10/1/14 8:13 PM,10/1/14 8:33 PM,0.036810301,0.01850549,0:29,20
1275089,157578,100390,bicycle,Pinkberry,Ice Cream,Original,1,Frozen Yogurt with Toppings,,40.75751387,-73.96661282,40.7679804,-73.9648903,10/1/14 7:44 PM,10/1/14 7:57 PM,10/1/14 8:08 PM,10/1/14 8:17 PM,0.022686389,0.010607327,0:23,8
1275121,91981,119255,walker,Chloe's Soft Serve Fruit Co.,Dessert,Soft Serve Fruit,1,Soft Serve Fruit,,40.73735617,-73.99066687,40.740235,-73.979647,10/1/14 7:50 PM,10/1/14 7:58 PM,10/1/14 8:10 PM,10/1/14 8:23 PM,0.022674282,0.011389694,0:20,12
1275149,100778,57186,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,03:20.0,40.74596311,-74.00169729,40.757001,-73.9945429,10/1/14 7:51 PM,10/1/14 8:17 PM,10/1/14 8:22 PM,10/1/14 8:33 PM,0.028814109,0.013153721,0:27,10
1275130,64151,144401,bicycle,Jack's Wife Freda,Mediterranean,Grilled Haloumi,1,Shares,05:36.5,40.72198995,-73.9977479,40.7148434,-74.0062724,10/1/14 7:51 PM,10/1/14 8:22 PM,10/1/14 8:32 PM,10/1/14 8:40 PM,0.033477095,0.011123862,0:34,7
1275166,325285,32580,bicycle,RedFarm Broadway,Chinese,Steamed Koshihikari Short Grain Rice,1,Rice & Noodles,08:44.3,40.7821167,-73.9807391,40.717522,-73.992723,10/1/14 7:53 PM,10/1/14 8:11 PM,10/1/14 8:30 PM,10/1/14 8:50 PM,0.039621007,0.065696949,0:28,20
1275166,325285,32580,bicycle,RedFarm Broadway,Chinese,Five Flavor Chicken Dumplings (4),1,Dim Sum,08:44.3,40.7821167,-73.9807391,40.717522,-73.992723,10/1/14 7:53 PM,10/1/14 8:11 PM,10/1/14 8:30 PM,10/1/14 8:50 PM,0.039621007,0.065696949,0:28,20
1275162,250494,47204,bicycle,Parm,Italian,Meatball Parm,1,Sandwiches,04:20.6,40.72301983,-73.995854,40.72388461,-73.99931685,10/1/14 7:54 PM,10/1/14 8:18 PM,10/1/14 8:26 PM,10/1/14 8:30 PM,0.024964583,0.003569196,0:26,4
1275188,65306,104533,bicycle,Sushi of Gari Tribeca,Japanese,Sea Urchin,1,Sashimi,15:33.4,40.71672576,-74.00825065,40.724455,-73.9908911,10/1/14 7:57 PM,10/1/14 8:24 PM,10/1/14 8:36 PM,10/1/14 8:49 PM,0.035958993,0.019002497,0:23,12
1275188,65306,104533,bicycle,Sushi of Gari Tribeca,Japanese,Spicy Scallop,1,Hand Roll,15:33.4,40.71672576,-74.00825065,40.724455,-73.9908911,10/1/14 7:57 PM,10/1/14 8:24 PM,10/1/14 8:36 PM,10/1/14 8:49 PM,0.035958993,0.019002497,0:23,12
1275249,42052,101359,bicycle,Otto's Tacos,,,,,,40.72909,-73.987288,40.74745,-74.002486,10/1/14 8:02 PM,10/1/14 8:11 PM,10/1/14 8:20 PM,10/1/14 8:30 PM,0.019563843,0.023834194,0:18,10
1275393,138426,147300,bicycle,Tony's Di Napoli,Italian,Italian Cheesecake,1,Dessert,07:28.8,40.75654715,-73.98557692,40.76679132,-73.97070086,10/1/14 8:19 PM,10/1/14 8:38 PM,10/1/14 8:48 PM,10/1/14 9:02 PM,0.030124664,0.018062128,0:21,14
1275393,138426,147300,bicycle,Tony's Di Napoli,Italian,Tony's Arugula,1,Salad,07:28.8,40.75654715,-73.98557692,40.76679132,-73.97070086,10/1/14 8:19 PM,10/1/14 8:38 PM,10/1/14 8:48 PM,10/1/14 9:02 PM,0.030124664,0.018062128,0:21,14
1275397,77371,137652,bicycle,Magnolia Bakery,Dessert,Vanilla Cake,3,Classic Cakes,,40.77576432,-73.98020625,40.777954,-73.959343,10/1/14 8:20 PM,10/1/14 8:24 PM,10/1/14 8:41 PM,10/1/14 8:50 PM,0.020983356,0.020977845,0:20,9
1275397,77371,137652,bicycle,Magnolia Bakery,Dessert,Hummingbird Cake,1,Specialty Cakes,,40.77576432,-73.98020625,40.777954,-73.959343,10/1/14 8:20 PM,10/1/14 8:24 PM,10/1/14 8:41 PM,10/1/14 8:50 PM,0.020983356,0.020977845,0:20,9
1275403,329315,117223,bicycle,Juice Generation,Juice Bar,Aloha Acai,1,Acai Bowls,,40.72392515,-73.99691105,40.72735008,-73.991881,10/1/14 8:20 PM,10/1/14 8:40 PM,10/1/14 8:53 PM,10/1/14 8:57 PM,0.025588067,0.006085355,0:32,4
1275420,91274,20217,car,Ngam,Thai,,,,08:23.3,40.7323939,-73.9878381,40.72127074,-73.98193309,10/1/14 8:21 PM,10/1/14 8:48 PM,10/1/14 9:00 PM,10/1/14 9:09 PM,0.033307049,0.012593408,0:30,9
1275416,44158,47204,bicycle,Chop't,Salad,Custom Sandwich,1,Custom Craft,09:07.1,40.722092,-73.996612,40.726046,-73.984783,10/1/14 8:21 PM,10/1/14 8:19 PM,10/1/14 8:48 PM,10/1/14 8:58 PM,0.025387951,0.012472344,0:17,10
1275431,157015,118095,bicycle,McDonald's,Fast Food,Big Mac,2,Burgers & Sandwiches,,40.7149031,-73.99677926,40.7070972,-74.0168879,10/1/14 8:23 PM,,,10/1/14 9:26 PM,0.043752789,0.021570568,#NUM!,#N/A
1275454,71982,118659,walker,Burger Joint,Burger,Milkshakes,1,Menu,03:40.8,40.76407583,-73.97863253,40.770773,-73.991784,10/1/14 8:26 PM,10/1/14 9:08 PM,10/1/14 9:19 PM,10/1/14 9:30 PM,0.04436735,0.014758502,0:49,10
1275452,76942,86938,car,California Pizza Kitchen,Pizza,Five Cheese and Fresh Tomato,1,Original Hand-Tossed Pizzas,06:47.3,40.74466624,-73.98334441,40.7520764,-74.0010156,10/1/14 8:27 PM,10/1/14 8:52 PM,10/1/14 9:07 PM,10/1/14 9:22 PM,0.037741088,0.019161975,0:33,14
1275452,76942,86938,car,California Pizza Kitchen,Pizza,Chicken Tequila Fettuccine,1,Pastas,06:47.3,40.74466624,-73.98334441,40.7520764,-74.0010156,10/1/14 8:27 PM,10/1/14 8:52 PM,10/1/14 9:07 PM,10/1/14 9:22 PM,0.037741088,0.019161975,0:33,14
1275467,198605,57496,bicycle,Apple Store,Electronics Store,,,,,40.76382254,-73.97301,40.7677772,-73.9615615,10/1/14 8:27 PM,10/1/14 8:39 PM,10/1/14 8:50 PM,10/1/14 9:02 PM,0.0240436,0.012112288,0:22,12
1275484,51295,59989,car,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,03:43.3,40.77483281,-73.9544744,40.76473026,-73.96462848,10/1/14 8:30 PM,10/1/14 8:45 PM,10/1/14 8:50 PM,10/1/14 8:59 PM,0.019984051,0.01432365,0:16,8
1275488,149238,91932,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.76591209,-73.95724624,40.76991791,-73.95830559,10/1/14 8:31 PM,10/1/14 8:43 PM,10/1/14 8:52 PM,10/1/14 8:57 PM,0.018173426,0.004143531,0:21,4
1275522,150842,30905,car,Philippe Chow,Chinese,,,,07:55.8,40.76408453,-73.9704998,40.7436289,-73.98794987,10/1/14 8:34 PM,10/1/14 8:54 PM,10/1/14 9:01 PM,10/1/14 9:12 PM,0.026747083,0.026887507,0:18,11
1275526,303211,31859,bicycle,Hale & Hearty,Salad,Dirty Chips Lightly Salted,1,Desserts and Chips,,40.78601712,-73.97847183,40.7938339,-73.941521,10/1/14 8:34 PM,10/1/14 8:34 PM,10/1/14 8:43 PM,10/1/14 9:00 PM,0.017927257,0.037768578,0:9,16
1275532,130820,22502,bicycle,Siggy's Good Food,,,,,03:48.5,40.7247545,-73.9931457,40.7183876,-74.0044087,10/1/14 8:35 PM,10/1/14 8:57 PM,10/1/14 9:04 PM,10/1/14 9:11 PM,0.02500735,0.012938029,0:25,6
1275558,41199,6873,car,16 Handles,Ice Cream,,,,,40.72271362,-73.99719,40.722613,-74.000281,10/1/14 8:39 PM,10/1/14 8:46 PM,10/1/14 8:55 PM,10/1/14 8:59 PM,0.01399066,0.003092639,0:15,4
1275571,102801,101359,bicycle,ilili Restaurant,Middle Eastern,Melted Halloumi,1,Cheese,04:19.9,40.74418795,-73.98753094,40.71451748,-74.00701908,10/1/14 8:41 PM,10/1/14 9:03 PM,10/1/14 9:11 PM,10/1/14 9:26 PM,0.031630058,0.035498235,0:26,15
1275591,350659,89004,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.75845677,-73.98914047,40.75809096,-73.99208706,10/1/14 8:43 PM,10/1/14 8:49 PM,10/1/14 9:14 PM,10/1/14 9:22 PM,0.026817373,0.002969219,0:31,7
1275581,318451,119255,walker,ilili Restaurant,Middle Eastern,Chicken Taouk Duo,1,Meat,13:05.6,40.74418795,-73.98753094,40.7233295,-73.9915018,10/1/14 8:43 PM,10/1/14 9:09 PM,10/1/14 9:39 PM,10/1/14 9:57 PM,0.051203021,0.02123306,0:42,18
1275581,318451,119255,walker,ilili Restaurant,Middle Eastern,Tabbouleh,1,Salad,13:05.6,40.74418795,-73.98753094,40.7233295,-73.9915018,10/1/14 8:43 PM,10/1/14 9:09 PM,10/1/14 9:39 PM,10/1/14 9:57 PM,0.051203021,0.02123306,0:42,18
1275614,328731,56776,bicycle,Blue Ribbon Fried Chicken,American,Fries,1,Sides,,40.72434,-73.99096,40.722975,-74.000297,10/1/14 8:45 PM,10/1/14 8:51 PM,10/1/14 9:03 PM,10/1/14 9:15 PM,0.020516412,0.009436249,0:18,11
1275641,201509,142394,bicycle,2nd Ave Deli,Deli,Chicken Fingers,1,Appetizers,03:20.0,40.74529931,-73.97913758,40.7363754,-73.9989104,10/1/14 8:48 PM,10/1/14 9:08 PM,10/1/14 9:15 PM,10/1/14 9:28 PM,0.027940185,0.021693331,0:23,13
1275648,52327,91932,bicycle,Sushi of Gari,Sushi,Tofu,1,Salad,07:48.4,40.77156871,-73.95278683,40.7244233,-73.9853052,10/1/14 8:49 PM,10/1/14 9:02 PM,10/1/14 9:18 PM,10/1/14 9:44 PM,0.037878831,0.057272457,0:20,26
1275667,212469,38971,bicycle,Insomnia Cookies,,,,,,40.74486993,-73.97874731,40.741788,-73.979825,10/1/14 8:51 PM,10/1/14 8:56 PM,10/1/14 9:05 PM,10/1/14 9:11 PM,0.014157002,0.003264922,0:14,6
1275782,268512,117447,bicycle,Just Salad,Salad,,,,,40.77690175,-73.95509005,40.7920393,-73.96709774,10/1/14 9:07 PM,10/1/14 9:10 PM,10/1/14 9:19 PM,10/1/14 9:33 PM,0.018335764,0.01932175,0:11,14
1275791,304112,151073,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.74088436,-73.98819868,40.740235,-73.979647,10/1/14 9:09 PM,10/1/14 9:10 PM,10/1/14 9:46 PM,10/1/14 9:55 PM,0.031938947,0.008576295,0:37,8
1275841,154137,93783,bicycle,Mari Vanna,Eastern European,Salo Plate,1,Cold Appetizers,11:08.5,40.73876871,-73.98864156,40.75907018,-73.99474406,10/1/14 9:14 PM,10/1/14 9:20 PM,10/1/14 9:41 PM,10/1/14 9:57 PM,0.029797292,0.02119883,0:15,15
1275844,58675,144719,bicycle,Pinto Nouveau Thai Bistro,Thai,A la Panang,1,Main,05:48.6,40.733177,-74.005532,40.743635,-74.006331,10/1/14 9:15 PM,10/1/14 9:43 PM,10/1/14 9:54 PM,10/1/14 10:03 PM,0.033674861,0.010488478,0:33,9
1275912,74048,30905,car,Sushi of Gari 46,Sushi,Spicy Tuna Roll,1,Rolls,11:09.1,40.76065444,-73.98958275,40.74504715,-74.00572576,10/1/14 9:21 PM,10/1/14 9:44 PM,10/1/14 9:56 PM,10/1/14 10:02 PM,0.028881863,0.022454048,0:24,6
1275965,303409,142394,bicycle,TAO,Japanese,Dragon Tail Spare Ribs,1,BBQ,07:06.5,40.76285776,-73.971619,40.78667913,-73.95399814,10/1/14 9:25 PM,10/1/14 9:45 PM,10/1/14 9:56 PM,10/1/14 10:07 PM,0.029693183,0.029630259,0:23,11
1275954,9666,122573,bicycle,Whole Foods Market,Grocery Store,Org Extra Virgin Olive Oil,1,Olive Oil,,40.76806171,-73.98184776,40.7672065,-73.9841974,10/1/14 9:25 PM,10/1/14 9:47 PM,10/1/14 10:50 PM,10/1/14 10:56 PM,0.062849248,0.002500435,1:24,6
1276104,220895,86938,car,S'MAC,American,All American,1,Sarita's Recommendation,05:57.9,40.74549045,-73.9794188,40.7447664,-73.9965599,10/1/14 9:39 PM,10/1/14 9:46 PM,10/1/14 9:56 PM,10/1/14 10:06 PM,0.018650312,0.017156381,0:10,10
1276219,209418,86938,car,Izakaya Ten,Japanese,Tako Wasa,2,Tidbits,06:51.8,40.74721709,-74.00456083,40.78280437,-73.98386086,10/1/14 9:50 PM,10/1/14 10:10 PM,10/1/14 10:20 PM,10/1/14 10:35 PM,0.030931354,0.041169688,0:23,14
1276433,111929,53095,bicycle,Snowdays Shavery,Dessert,,,,,40.72900508,-73.98464145,40.729235,-73.986105,10/1/14 10:15 PM,,,10/1/14 10:39 PM,0.016657986,0.001481497,#NUM!,#N/A
1276478,129597,104533,bicycle,Otto Enoteca Pizzeria,Italian,"Baby Spinach, Ricotta Salata & Truffle Honey",1,Salads,04:48.3,40.73206376,-73.99615467,40.7189779,-73.9923271,10/1/14 10:21 PM,10/1/14 10:33 PM,10/1/14 10:46 PM,10/1/14 10:55 PM,0.023561725,0.013634149,0:19,9
1276626,130166,93783,bicycle,Harlem Shake,,,,,04:21.7,40.80707234,-73.94593309,40.8036545,-73.9528642,10/1/14 10:39 PM,10/1/14 11:03 PM,10/1/14 11:08 PM,10/1/14 11:14 PM,0.024240023,0.007727991,0:24,6
1276739,51295,53095,bicycle,Pommes Frites,,Organic Black Truffle Mayo,1,Additional Sauces,,40.72816966,-73.98791271,40.76473026,-73.96462848,10/1/14 10:52 PM,10/1/14 10:57 PM,10/1/14 11:11 PM,10/1/14 11:40 PM,0.033481389,0.043345509,0:19,29
1276856,327651,20962,walker,Donburi-ya,Japanese,Kurobuta Sausage,1,Grilled & Sauteed,02:54.8,40.75446491,-73.9731457,40.77526372,-73.98975963,10/1/14 11:05 PM,10/1/14 11:13 PM,10/1/14 11:23 PM,10/1/14 11:42 PM,0.025634896,0.02661979,0:15,18
1276907,325403,146428,van,Duane Reade,Drug Store,,,,,40.788626,-73.970471,40.7871734,-73.9717576,10/1/14 11:15 PM,10/1/14 11:12 PM,10/1/14 11:24 PM,10/1/14 11:26 PM,0.007722685,0.00194046,0:9,2
1277049,253195,132101,truck,Jack's Wife Freda,Mediterranean,Vegetable Curry Bowl,1,Entrees,05:56.0,40.72198995,-73.9977479,40.684756,-74.003615,10/1/14 11:39 PM,10/1/14 11:47 PM,10/2/14 12:08 AM,10/2/14 12:35 AM,0.038577326,0.037693367,0:22,26
1277049,253195,132101,truck,Jack's Wife Freda,Mediterranean,Hand-Cut Fries,1,Sides,05:56.0,40.72198995,-73.9977479,40.684756,-74.003615,10/1/14 11:39 PM,10/1/14 11:47 PM,10/2/14 12:08 AM,10/2/14 12:35 AM,0.038577326,0.037693367,0:22,26
1277227,170612,151073,bicycle,Dunkin Donuts,Fast Food,,,,,40.74397312,-73.98575306,40.7462429,-73.9867847,10/2/14 12:18 AM,10/2/14 12:22 AM,10/2/14 12:33 AM,10/2/14 12:57 AM,0.027113669,0.002493229,0:14,24
1277240,165585,104533,bicycle,Sushi Seki (archived),Japanese,,,,04:00.2,40.76183668,-73.96040372,40.777594,-73.961681,10/2/14 12:22 AM,10/2/14 12:47 AM,10/2/14 12:55 AM,10/2/14 1:03 AM,0.028713715,0.015809002,0:29,8
1277434,67848,118095,bicycle,The Kati Roll Company,Indian,Unda Chicken Roll,1,Rolls,,40.72951,-74.000865,40.729904,-74.0071552,10/2/14 1:17 AM,10/2/14 1:16 AM,10/2/14 1:28 AM,10/2/14 1:35 AM,0.012467616,0.006302527,0:10,7
1277910,100999,79598,bicycle,Juice Press,Juice Bar,Vital Force Very Berry,1,Raw Superfood Smoothies,,40.72966391,-73.98643204,40.7298774,-73.991618,10/2/14 9:04 AM,,,10/2/14 10:15 AM,0.049143079,0.005190349,#NUM!,#N/A
1277931,72173,156508,bicycle,Markt,,,,,03:03.4,40.74155466,-73.99370327,40.7377251,-73.9965603,10/2/14 9:23 AM,10/2/14 9:49 AM,10/2/14 10:02 AM,10/2/14 10:07 AM,0.030284699,0.004777879,0:35,5
1277950,232768,41408,car,Trader Joe's,Grocery Store,Almond Biscuits,1,"Cookies, Snacks & Candy",,40.74174,-73.99365,40.7481821,-73.9822745,10/2/14 9:37 AM,10/2/14 9:43 AM,10/2/14 10:23 AM,10/2/14 11:06 AM,0.061789502,0.013072974,0:45,43
1277976,39029,109259,bicycle,Prosperity Dumpling,Chinese,Mung Bean Porridge,1,Soups,27:18.4,40.71600125,-73.99320973,40.72765,-73.986752,10/2/14 9:53 AM,10/2/14 10:47 AM,10/2/14 10:54 AM,10/2/14 11:04 AM,0.049223356,0.013318996,0:33,9
1278047,63890,136434,bicycle,Dominique Ansel Bakery,Bakery,Croissant,2,Viennoiserie,,40.725096,-74.00307477,40.740429,-73.979466,10/2/14 10:22 AM,10/2/14 10:19 AM,10/2/14 10:45 AM,10/2/14 11:00 AM,0.026688472,0.028150926,0:22,15
1278164,356678,143085,car,Num Pang Sandwich Shop,Asian,Cambodian Slaw,1,Sides,,40.74319278,-73.98899317,40.736902,-73.989191,10/2/14 11:07 AM,10/2/14 11:13 AM,10/2/14 11:37 AM,10/2/14 11:45 AM,0.02591206,0.006293886,0:29,7
1278185,187993,67430,bicycle,sweetgreen,Salad,Wild Rice Bowl,1,Signatures,02:17.3,40.72132319,-74.00973201,40.714136,-73.991496,10/2/14 11:19 AM,10/2/14 12:02 PM,10/2/14 12:09 PM,10/2/14 12:22 PM,0.043755683,0.019601215,0:47,13
1278205,91981,142236,car,sweetgreen,Salad,Kale Caesar,1,Signatures,01:52.0,40.74507859,-73.98882151,40.75504646,-73.97146172,10/2/14 11:25 AM,10/2/14 11:57 AM,10/2/14 12:04 PM,10/2/14 12:32 PM,0.046124803,0.020018013,0:37,27
